fra;jour;clage_90;PourAvec;tx_indic_7J_DC;tx_indic_7J_hosp;tx_indic_7J_SC;tx_prev_hosp;tx_prev_SC
FR;2022-03-06;49;2;;1.22194101080531;0.174563001543616;3.14213402778508;0.349126003087232
FR;2022-03-07;49;0;0.128012867798652;2.74645789095289;0.512051471194606;8.62341227625462;1.60597961420127
FR;2022-03-07;49;1;;1.54779194702006;0.32585093621475;5.36490291410713;1.23357854424155
FR;2022-03-07;49;2;;1.19866594393283;0.186200534979857;3.2585093621475;0.372401069959714
FR;2022-03-08;49;0;0.104737800926169;2.82792062500658;0.418951203704678;8.41393667440228;1.53615441358382
FR;2022-03-08;49;1;;1.60597961420127;0.244388202161062;5.20197744599975;1.16375334362411
FR;2022-03-08;49;2;;1.22194101080531;0.174563001543616;3.21195922840253;0.372401069959714
FR;2022-03-09;49;0;0.104737800926169;2.83955815844282;0.430588737140919;8.32083640691235;1.47796674640261
FR;2022-03-09;49;1;;1.65252974794623;0.22111313528858;5.15542731225479;1.07065307613418
FR;2022-03-09;49;2;;1.18702841049659;0.209475601852339;3.16540909465757;0.407313670268437
FR;2022-03-10;49;0;0.0931002674899284;2.97920855967771;0.44222627057716;8.26264873973115;1.44305414609389
FR;2022-03-10;49;1;;1.72235494856368;0.232750668724821;5.10887717850982;1.04737800926169
FR;2022-03-10;49;2;;1.25685361111403;0.209475601852339;3.15377156122133;0.395676136832196
FR;2022-03-11;49;0;0.104737800926169;3.02575869342267;0.465501337449642;8.12299833849626;1.41977907922141
FR;2022-03-11;49;1;;1.72235494856368;0.232750668724821;5.00413937758365;1.03574047582545
FR;2022-03-11;49;2;;1.303403744859;0.232750668724821;3.1188589609126;0.384038603395955
FR;2022-03-12;49;0;0.116375334362411;2.9210208924965;0.488776404322124;7.91352273664392;1.3615914120402
FR;2022-03-12;49;1;;1.67580481481871;0.244388202161062;4.91103911009372;0.98919034208049
FR;2022-03-12;49;2;;1.24521607767779;0.244388202161062;3.00248362655019;0.372401069959714
FR;2022-03-13;49;0;0.0931002674899284;2.90938335906026;0.44222627057716;7.98334793726136;1.3615914120402
FR;2022-03-13;49;1;;1.58270454732878;0.232750668724821;4.92267664352997;0.98919034208049
FR;2022-03-13;49;2;;1.32667881173148;0.209475601852339;3.0606712937314;0.372401069959714
FR;2022-03-14;49;0;0.0931002674899284;2.90938335906026;0.418951203704678;8.3324739403486;1.39650401234893
FR;2022-03-14;49;1;;1.58270454732878;0.244388202161062;5.0739645782011;1.02410294238921
FR;2022-03-14;49;2;;1.32667881173148;0.174563001543616;3.2585093621475;0.372401069959714
FR;2022-03-15;49;0;0.0931002674899284;3.00248362655019;0.418951203704678;8.37902407409356;1.34995387860396
FR;2022-03-15;49;1;;1.57106701389254;0.232750668724821;5.05068951132862;0.98919034208049
FR;2022-03-15;49;2;;1.43141661265765;0.186200534979857;3.32833456276494;0.360763536523473
FR;2022-03-16;49;0;0.104737800926169;3.04903376029516;0.44222627057716;8.25101120629491;1.28012867798652
FR;2022-03-16;49;1;;1.66416728138247;0.290938335906026;5.08560211163734;0.954277741771766
FR;2022-03-16;49;2;;1.38486647891269;0.151287934671134;3.16540909465757;0.32585093621475
FR;2022-03-17;49;0;0.104737800926169;3.03739622685892;0.407313670268437;8.12299833849626;1.24521607767779
FR;2022-03-17;49;1;;1.64089221450999;0.267663269033544;5.00413937758365;0.919365141463043
FR;2022-03-17;49;2;;1.39650401234893;0.139650401234893;3.1188589609126;0.32585093621475
FR;2022-03-18;49;0;0.104737800926169;3.28178442901998;0.465501337449642;8.27428627316739;1.22194101080531
FR;2022-03-18;49;1;;1.7572675488724;0.337488469650991;5.10887717850982;0.896090074590561
FR;2022-03-18;49;2;;1.52451688014758;0.128012867798652;3.16540909465757;0.32585093621475
FR;2022-03-19;49;0;0.104737800926169;3.33997209620118;0.453863804013401;7.9949854706976;1.25685361111403
FR;2022-03-19;49;1;;1.78054261574488;0.32585093621475;4.95758924383869;0.919365141463043
FR;2022-03-19;49;2;;1.5594294804563;0.128012867798652;3.03739622685892;0.337488469650991
FR;2022-03-20;49;0;0.128012867798652;3.35160962963742;0.465501337449642;8.09972327162378;1.29176621142276
FR;2022-03-20;49;1;;1.83873028292609;0.32585093621475;5.01577691101989;0.942640208335525
FR;2022-03-20;49;2;;1.51287934671134;0.139650401234893;3.08394636060388;0.349126003087232
FR;2022-03-21;49;0;0.128012867798652;3.63091043210721;0.535326538067089;8.71651254374455;1.3615914120402
FR;2022-03-21;49;1;;1.89691795010729;0.360763536523473;5.23689004630847;1.00082787551673
FR;2022-03-21;49;2;;1.73399248199992;0.174563001543616;3.47962249743608;0.360763536523473
FR;2022-03-22;49;0;0.116375334362411;3.86366110083203;0.581876671812053;8.82125034467072;1.33831634516772
FR;2022-03-22;49;1;;2.10639355195963;0.418951203704678;5.31835278036216;1.02410294238921
FR;2022-03-22;49;2;;1.7572675488724;0.162925468107375;3.50289756430856;0.314213402778508
FR;2022-03-23;49;0;0.0931002674899284;4.04986163581189;0.605151738684535;8.80961281123448;1.3615914120402
FR;2022-03-23;49;1;;2.10639355195963;0.395676136832196;5.44636564816081;1.01246540895297
FR;2022-03-23;49;2;;1.94346808385226;0.209475601852339;3.36324716307366;0.349126003087232
FR;2022-03-24;49;0;0.0931002674899284;4.21278710391926;0.628426805557017;8.76306267748951;1.32667881173148
FR;2022-03-24;49;1;;2.2111313528858;0.407313670268437;5.3299903137984;0.965915275208008
FR;2022-03-24;49;2;;2.00165575103346;0.22111313528858;3.43307236369111;0.360763536523473
FR;2022-03-25;49;0;0.0931002674899284;4.0265865689394;0.570239138375812;8.6466873431271;1.24521607767779
FR;2022-03-25;49;1;;2.17621875257708;0.372401069959714;5.31835278036216;0.896090074590561
FR;2022-03-25;49;2;;1.85036781636233;0.197838068416098;3.32833456276494;0.349126003087232
FR;2022-03-26;49;0;0.128012867798652;4.13132436986557;0.570239138375812;8.36738654065732;1.17539087706035
FR;2022-03-26;49;1;;2.22276888632204;0.395676136832196;5.20197744599975;0.849539940845597
FR;2022-03-26;49;2;;1.90855548354353;0.174563001543616;3.16540909465757;0.32585093621475
FR;2022-03-27;49;0;0.0931002674899284;4.18951203704678;0.616789272120776;8.47212434158349;1.29176621142276
FR;2022-03-27;49;1;;2.24604395319452;0.453863804013401;5.28344018005344;0.954277741771766
FR;2022-03-27;49;2;;1.94346808385226;0.162925468107375;3.18868416153005;0.337488469650991
FR;2022-03-28;49;0;0.0931002674899284;4.4222627057716;0.605151738684535;9.26347661524788;1.32667881173148
FR;2022-03-28;49;1;;2.39733188786566;0.418951203704678;5.59765358283195;0.942640208335525
FR;2022-03-28;49;2;;2.02493081790594;0.186200534979857;3.66582303241593;0.384038603395955
FR;2022-03-29;49;0;0.116375334362411;4.38735010546288;0.616789272120776;9.32166428242908;1.26849114455027
FR;2022-03-29;49;1;;2.4089694213019;0.418951203704678;5.62092864970443;0.896090074590561
FR;2022-03-29;49;2;;1.97838068416098;0.197838068416098;3.70073563272466;0.372401069959714
FR;2022-03-30;49;0;0.139650401234893;4.38735010546288;0.616789272120776;9.2402015483754;1.26849114455027
FR;2022-03-30;49;1;;2.45551955504686;0.430588737140919;5.59765358283195;0.896090074590561
FR;2022-03-30;49;2;;1.93183055041602;0.186200534979857;3.64254796554345;0.372401069959714
FR;2022-03-31;49;0;0.139650401234893;4.50372543982529;0.616789272120776;9.26347661524788;1.18702841049659
FR;2022-03-31;49;1;;2.54861982253679;0.453863804013401;5.59765358283195;0.802989807100633
FR;2022-03-31;49;2;;1.9551056172885;0.162925468107375;3.66582303241593;0.384038603395955
FR;2022-04-01;49;0;0.116375334362411;4.70156350824139;0.616789272120776;9.27511414868412;1.14047827675162
FR;2022-04-01;49;1;;2.63008255659048;0.430588737140919;5.51619084877826;0.733164606483186
FR;2022-04-01;49;2;;2.07148095165091;0.186200534979857;3.75892329990586;0.407313670268437
FR;2022-04-02;49;0;0.0814627340536874;4.64337584106018;0.605151738684535;8.786337744362;1.11720320987914
FR;2022-04-02;49;1;;2.61844502315424;0.418951203704678;5.29507771348968;0.733164606483186
FR;2022-04-02;49;2;;2.02493081790594;0.186200534979857;3.49126003087232;0.384038603395955
FR;2022-04-03;49;0;0.0931002674899284;4.70156350824139;0.523689004630847;8.92598814559689;1.07065307613418
FR;2022-04-03;49;1;;2.72318282408041;0.349126003087232;5.37654044754337;0.698252006174463
FR;2022-04-03;49;2;;1.97838068416098;0.174563001543616;3.54944769805352;0.372401069959714
FR;2022-04-04;49;0;0.0931002674899284;4.64337584106018;0.500413937758365;9.61260261833511;1.1055656764429
FR;2022-04-04;49;1;;2.71154529064417;0.360763536523473;5.62092864970443;0.721527073046945
FR;2022-04-04;49;2;;1.93183055041602;0.139650401234893;3.99167396863068;0.384038603395955
FR;2022-04-05;49;0;0.0698252006174463;4.66665090793266;0.465501337449642;9.55441495115391;1.12884074331538
FR;2022-04-05;49;1;;2.65335762346296;0.302575869342267;5.59765358283195;0.721527073046945
FR;2022-04-05;49;2;;2.0132932844697;0.162925468107375;3.95676136832196;0.407313670268437
FR;2022-04-06;49;0;0.0698252006174463;4.75975117542259;0.500413937758365;9.54277741771767;1.17539087706035
FR;2022-04-06;49;1;;2.68827022377168;0.337488469650991;5.55110344908698;0.791352273664392
FR;2022-04-06;49;2;;2.07148095165091;0.162925468107375;3.99167396863068;0.384038603395955
FR;2022-04-07;49;0;0.0581876671812053;4.68992597480514;0.453863804013401;9.54277741771767;1.11720320987914
FR;2022-04-07;49;1;;2.61844502315424;0.302575869342267;5.55110344908698;0.791352273664392
FR;2022-04-07;49;2;;2.07148095165091;0.151287934671134;3.99167396863068;0.32585093621475
FR;2022-04-08;49;0;0.0581876671812053;4.71320104167763;0.477138870885883;9.46131468366398;1.11720320987914
FR;2022-04-08;49;1;;2.59516995628176;0.32585093621475;5.48127824846954;0.802989807100633
FR;2022-04-08;49;2;;2.11803108539587;0.151287934671134;3.98003643519444;0.314213402778508
FR;2022-04-09;49;0;0.0698252006174463;4.8179388426038;0.512051471194606;9.11218868057675;1.1055656764429
FR;2022-04-09;49;1;;2.65335762346296;0.337488469650991;5.31835278036216;0.791352273664392
FR;2022-04-09;49;2;;2.16458121914084;0.174563001543616;3.79383590021458;0.314213402778508
FR;2022-04-10;49;0;0.0698252006174463;4.80630130916756;0.558601604939571;9.17037634775795;1.17539087706035
FR;2022-04-10;49;1;;2.606807489718;0.360763536523473;5.35326538067089;0.837902407409356
FR;2022-04-10;49;2;;2.19949381944956;0.197838068416098;3.81711096708707;0.337488469650991
FR;2022-04-11;49;0;0.0581876671812053;4.74811364198635;0.535326538067089;9.83371575362369;1.19866594393283
FR;2022-04-11;49;1;;2.65335762346296;0.32585093621475;5.7256664506306;0.849539940845597
FR;2022-04-11;49;2;;2.09475601852339;0.209475601852339;4.10804930299309;0.349126003087232
FR;2022-04-12;49;0;0.0931002674899284;4.88776404322124;0.581876671812053;9.99664122173107;1.22194101080531
FR;2022-04-12;49;1;;2.72318282408041;0.360763536523473;5.7838541178118;0.837902407409356
FR;2022-04-12;49;2;;2.16458121914084;0.22111313528858;4.21278710391926;0.384038603395955
FR;2022-04-13;49;0;0.139650401234893;4.77138870885883;0.512051471194606;9.9500910879861;1.16375334362411
FR;2022-04-13;49;1;;2.63008255659048;0.302575869342267;5.74894151750308;0.791352273664392
FR;2022-04-13;49;2;;2.14130615226835;0.209475601852339;4.20114957048302;0.372401069959714
FR;2022-04-14;49;0;0.162925468107375;4.92267664352997;0.616789272120776;9.88026588736866;1.15211581018786
FR;2022-04-14;49;1;;2.69990775720792;0.360763536523473;5.57437851595947;0.756439673355669
FR;2022-04-14;49;2;;2.22276888632204;0.256025735597303;4.30588737140919;0.395676136832196
FR;2022-04-15;49;0;0.186200534979857;4.89940157665748;0.605151738684535;9.75225301957;1.08229060957042
FR;2022-04-15;49;1;;2.73482035751665;0.349126003087232;5.37654044754337;0.721527073046945
FR;2022-04-15;49;2;;2.16458121914084;0.256025735597303;4.37571257202664;0.360763536523473
FR;2022-04-16;49;0;0.174563001543616;4.84121390947628;0.570239138375812;9.21692648150291;1.00082787551673
FR;2022-04-16;49;1;;2.71154529064417;0.314213402778508;5.05068951132862;0.651701872429499
FR;2022-04-16;49;2;;2.12966861883211;0.256025735597303;4.1662369701743;0.349126003087232
FR;2022-04-17;49;0;0.162925468107375;4.72483857511387;0.558601604939571;9.18201388119419;1.03574047582545
FR;2022-04-17;49;1;;2.69990775720792;0.302575869342267;5.09723964507358;0.686614472738222
FR;2022-04-17;49;2;;2.02493081790594;0.256025735597303;4.08477423612061;0.349126003087232
FR;2022-04-18;49;0;0.174563001543616;4.25933723766423;0.570239138375812;9.26347661524788;1.00082787551673
FR;2022-04-18;49;1;;2.39733188786566;0.337488469650991;5.09723964507358;0.686614472738222
FR;2022-04-18;49;2;;1.86200534979857;0.232750668724821;4.1662369701743;0.314213402778508
FR;2022-04-19;49;0;0.151287934671134;4.13132436986557;0.54696407150333;9.75225301957;1.07065307613418
FR;2022-04-19;49;1;;2.29259408693949;0.32585093621475;5.31835278036216;0.709889539610704
FR;2022-04-19;49;2;;1.83873028292609;0.22111313528858;4.43390023920784;0.360763536523473
FR;2022-04-20;49;0;0.0931002674899284;4.18951203704678;0.558601604939571;9.42640208335525;1.07065307613418
FR;2022-04-20;49;1;;2.30423162037573;0.360763536523473;5.10887717850982;0.721527073046945
FR;2022-04-20;49;2;;1.88528041667105;0.197838068416098;4.31752490484543;0.349126003087232
FR;2022-04-21;49;0;0.0814627340536874;4.09641176955685;0.570239138375812;9.44967715022774;1.12884074331538
FR;2022-04-21;49;1;;2.25768148663076;0.360763536523473;5.10887717850982;0.744802139919428
FR;2022-04-21;49;2;;1.83873028292609;0.209475601852339;4.34079997171791;0.384038603395955
FR;2022-04-22;49;0;0.0581876671812053;4.04986163581189;0.523689004630847;9.25183908181164;1.11720320987914
FR;2022-04-22;49;1;;2.15294368570459;0.337488469650991;4.98086431071117;0.756439673355669
FR;2022-04-22;49;2;;1.89691795010729;0.186200534979857;4.27097477110047;0.360763536523473
FR;2022-04-23;49;0;0.0581876671812053;3.9683989017582;0.54696407150333;8.65832487656334;1.02410294238921
FR;2022-04-23;49;1;;2.02493081790594;0.349126003087232;4.64337584106018;0.709889539610704
FR;2022-04-23;49;2;;1.94346808385226;0.197838068416098;4.01494903550316;0.314213402778508
FR;2022-04-24;49;0;0.0581876671812053;3.9683989017582;0.512051471194606;8.71651254374455;1.01246540895297
FR;2022-04-24;49;1;;1.9551056172885;0.314213402778508;4.68992597480514;0.674976939301981
FR;2022-04-24;49;2;;2.0132932844697;0.197838068416098;4.0265865689394;0.337488469650991
FR;2022-04-25;49;0;0.0931002674899284;4.25933723766423;0.581876671812053;9.2402015483754;1.12884074331538
FR;2022-04-25;49;1;;2.09475601852339;0.314213402778508;4.91103911009372;0.709889539610704
FR;2022-04-25;49;2;;2.16458121914084;0.267663269033544;4.32916243828167;0.418951203704678
FR;2022-04-26;49;0;0.0931002674899284;3.99167396863068;0.558601604939571;9.12382621401299;1.08229060957042
FR;2022-04-26;49;1;;2.0132932844697;0.290938335906026;4.91103911009372;0.674976939301981
FR;2022-04-26;49;2;;1.97838068416098;0.267663269033544;4.21278710391926;0.407313670268437
FR;2022-04-27;49;0;0.0931002674899284;3.73564823303338;0.558601604939571;8.92598814559689;1.07065307613418
FR;2022-04-27;49;1;;1.89691795010729;0.256025735597303;4.82957637604004;0.674976939301981
FR;2022-04-27;49;2;;1.83873028292609;0.302575869342267;4.09641176955685;0.395676136832196
FR;2022-04-28;49;0;0.0931002674899284;3.42143483025487;0.44222627057716;8.63504980969086;0.98919034208049
FR;2022-04-28;49;1;;1.66416728138247;0.197838068416098;4.6201007741877;0.640064338993258
FR;2022-04-28;49;2;;1.7572675488724;0.244388202161062;4.01494903550316;0.349126003087232
FR;2022-04-29;49;0;0.104737800926169;3.20032169496629;0.453863804013401;8.34411147378484;0.919365141463043
FR;2022-04-29;49;1;;1.61761714763751;0.174563001543616;4.50372543982529;0.558601604939571
FR;2022-04-29;49;2;;1.58270454732878;0.279300802469785;3.84038603395955;0.360763536523473
FR;2022-04-30;49;0;0.104737800926169;3.15377156122133;0.395676136832196;8.01826053757009;0.814627340536874
FR;2022-04-30;49;1;;1.61761714763751;0.151287934671134;4.25933723766423;0.477138870885883
FR;2022-04-30;49;2;;1.53615441358382;0.244388202161062;3.75892329990586;0.337488469650991
FR;2022-05-01;49;0;0.116375334362411;2.99084609311395;0.384038603395955;7.84369753602647;0.826264873973115
FR;2022-05-01;49;1;;1.52451688014758;0.162925468107375;4.20114957048302;0.500413937758365
FR;2022-05-01;49;2;;1.46632921296637;0.22111313528858;3.64254796554345;0.32585093621475
FR;2022-05-02;49;0;0.104737800926169;2.71154529064417;0.32585093621475;8.15791093880498;0.896090074590561
FR;2022-05-02;49;1;;1.41977907922141;0.174563001543616;4.37571257202664;0.558601604939571
FR;2022-05-02;49;2;;1.29176621142276;0.151287934671134;3.78219836677834;0.337488469650991
FR;2022-05-03;49;0;0.0931002674899284;2.53698228910055;0.302575869342267;7.6807720679191;0.826264873973115
FR;2022-05-03;49;1;;1.28012867798652;0.186200534979857;4.10804930299309;0.54696407150333
FR;2022-05-03;49;2;;1.25685361111403;0.116375334362411;3.572722764926;0.279300802469785
FR;2022-05-04;49;0;0.0931002674899284;2.49043215535559;0.302575869342267;7.5411216666842;0.872815007718079
FR;2022-05-04;49;1;;1.28012867798652;0.186200534979857;4.09641176955685;0.581876671812053
FR;2022-05-04;49;2;;1.21030347736907;0.116375334362411;3.44470989712735;0.290938335906026
FR;2022-05-05;49;0;0.0931002674899284;2.4671570884831;0.32585093621475;7.38983373201307;0.872815007718079
FR;2022-05-05;49;1;;1.32667881173148;0.186200534979857;4.03822410237565;0.558601604939571
FR;2022-05-05;49;2;;1.14047827675162;0.139650401234893;3.35160962963742;0.314213402778508
FR;2022-05-06;49;0;0.0814627340536874;2.42060695473814;0.32585093621475;7.20363319703321;0.861177474281838
FR;2022-05-06;49;1;;1.28012867798652;0.209475601852339;3.92184876801324;0.523689004630847
FR;2022-05-06;49;2;;1.14047827675162;0.116375334362411;3.28178442901998;0.337488469650991
FR;2022-05-07;49;0;0.0814627340536874;2.37405682099318;0.384038603395955;6.94760746143591;0.861177474281838
FR;2022-05-07;49;1;;1.25685361111403;0.22111313528858;3.80547343365082;0.523689004630847
FR;2022-05-07;49;2;;1.11720320987914;0.162925468107375;3.14213402778508;0.337488469650991
FR;2022-05-08;49;0;0.0698252006174463;2.42060695473814;0.360763536523473;7.00579512861711;0.814627340536874
FR;2022-05-08;49;1;;1.25685361111403;0.197838068416098;3.78219836677834;0.465501337449642
FR;2022-05-08;49;2;;1.16375334362411;0.162925468107375;3.22359676183877;0.349126003087232
FR;2022-05-09;49;0;0.0581876671812053;2.32750668724821;0.32585093621475;7.15708306328825;0.814627340536874
FR;2022-05-09;49;1;;1.23357854424155;0.162925468107375;3.84038603395955;0.488776404322124
FR;2022-05-09;49;2;;1.09392814300666;0.162925468107375;3.3166970293287;0.32585093621475
FR;2022-05-10;49;0;0.0581876671812053;2.38569435442942;0.32585093621475;6.97088252830839;0.76807720679191
FR;2022-05-10;49;1;;1.23357854424155;0.162925468107375;3.70073563272466;0.477138870885883
FR;2022-05-10;49;2;;1.15211581018786;0.162925468107375;3.27014689558374;0.290938335906026
FR;2022-05-11;49;0;0.0465501337449642;2.26931902006701;0.32585093621475;6.69158172583861;0.744802139919428
FR;2022-05-11;49;1;;1.1055656764429;0.139650401234893;3.572722764926;0.430588737140919
FR;2022-05-11;49;2;;1.16375334362411;0.186200534979857;3.1188589609126;0.314213402778508
FR;2022-05-12;49;0;0.0349126003087232;2.23440641975828;0.314213402778508;6.72649432614733;0.744802139919428
FR;2022-05-12;49;1;;1.04737800926169;0.116375334362411;3.56108523148976;0.407313670268437
FR;2022-05-12;49;2;;1.18702841049659;0.197838068416098;3.16540909465757;0.337488469650991
FR;2022-05-13;49;0;0.0465501337449642;2.12966861883211;0.337488469650991;6.51701872429499;0.721527073046945
FR;2022-05-13;49;1;;0.965915275208008;0.128012867798652;3.5145350977448;0.430588737140919
FR;2022-05-13;49;2;;1.16375334362411;0.209475601852339;3.00248362655019;0.290938335906026
FR;2022-05-14;49;0;0.0465501337449642;2.18785628601332;0.302575869342267;6.35409325618762;0.709889539610704
FR;2022-05-14;49;1;;1.02410294238921;0.116375334362411;3.40979729681863;0.407313670268437
FR;2022-05-14;49;2;;1.16375334362411;0.186200534979857;2.94429595936899;0.302575869342267
FR;2022-05-15;49;0;0.0581876671812053;2.2111313528858;0.32585093621475;6.49374365742251;0.709889539610704
FR;2022-05-15;49;1;;1.02410294238921;0.128012867798652;3.46798496399983;0.407313670268437
FR;2022-05-15;49;2;;1.18702841049659;0.197838068416098;3.02575869342267;0.302575869342267
FR;2022-05-16;49;0;0.0349126003087232;2.08311848508715;0.349126003087232;6.56356885803995;0.744802139919428
FR;2022-05-16;49;1;;0.942640208335525;0.139650401234893;3.47962249743608;0.430588737140919
FR;2022-05-16;49;2;;1.14047827675162;0.209475601852339;3.08394636060388;0.314213402778508
FR;2022-05-17;49;0;0.0465501337449642;1.89691795010729;0.360763536523473;6.30754312244265;0.686614472738222
FR;2022-05-17;49;1;;0.861177474281838;0.128012867798652;3.36324716307366;0.372401069959714
FR;2022-05-17;49;2;;1.03574047582545;0.232750668724821;2.94429595936899;0.314213402778508
FR;2022-05-18;49;0;0.0814627340536874;1.89691795010729;0.349126003087232;6.21444285495272;0.674976939301981
FR;2022-05-18;49;1;;0.919365141463043;0.162925468107375;3.37488469650991;0.407313670268437
FR;2022-05-18;49;2;;0.977552808644249;0.186200534979857;2.83955815844282;0.267663269033544
FR;2022-05-19;49;0;0.0814627340536874;1.7572675488724;0.384038603395955;6.09806752059031;0.651701872429499
FR;2022-05-19;49;1;;0.896090074590561;0.209475601852339;3.37488469650991;0.430588737140919
FR;2022-05-19;49;2;;0.861177474281838;0.174563001543616;2.72318282408041;0.22111313528858
FR;2022-05-20;49;0;0.0698252006174463;1.66416728138247;0.349126003087232;5.93514205248294;0.66333940586574
FR;2022-05-20;49;1;;0.861177474281838;0.186200534979857;3.23523429527501;0.418951203704678
FR;2022-05-20;49;2;;0.802989807100633;0.162925468107375;2.69990775720792;0.244388202161062
FR;2022-05-21;49;0;0.0581876671812053;1.47796674640261;0.360763536523473;5.64420371657691;0.66333940586574
FR;2022-05-21;49;1;;0.756439673355669;0.186200534979857;3.14213402778508;0.395676136832196
FR;2022-05-21;49;2;;0.721527073046945;0.174563001543616;2.50206968879183;0.267663269033544
FR;2022-05-22;49;0;0.0581876671812053;1.29176621142276;0.360763536523473;5.64420371657691;0.686614472738222
FR;2022-05-22;49;1;;0.674976939301981;0.174563001543616;3.13049649434884;0.395676136832196
FR;2022-05-22;49;2;;0.616789272120776;0.186200534979857;2.51370722222807;0.290938335906026
FR;2022-05-23;49;0;0.0581876671812053;1.37322894547644;0.349126003087232;5.87695438530173;0.709889539610704
FR;2022-05-23;49;1;;0.674976939301981;0.174563001543616;3.21195922840253;0.418951203704678
FR;2022-05-23;49;2;;0.698252006174463;0.174563001543616;2.6649951568992;0.290938335906026
FR;2022-05-24;49;0;0.0465501337449642;1.41977907922141;0.337488469650991;5.80712918468429;0.686614472738222
FR;2022-05-24;49;1;;0.686614472738222;0.162925468107375;3.1188589609126;0.395676136832196
FR;2022-05-24;49;2;;0.733164606483186;0.174563001543616;2.68827022377168;0.290938335906026
FR;2022-05-25;49;0;0.0116375334362411;1.28012867798652;0.360763536523473;5.67911631688563;0.721527073046945
FR;2022-05-25;49;1;;0.628426805557017;0.174563001543616;3.09558389404012;0.44222627057716
FR;2022-05-25;49;2;;0.651701872429499;0.186200534979857;2.58353242284551;0.279300802469785
FR;2022-05-26;49;0;0.0232750668724821;1.21030347736907;0.302575869342267;5.44636564816081;0.66333940586574
FR;2022-05-26;49;1;;0.54696407150333;0.128012867798652;2.96757102624147;0.395676136832196
FR;2022-05-26;49;2;;0.66333940586574;0.174563001543616;2.47879462191934;0.267663269033544
FR;2022-05-27;49;0;0.0232750668724821;1.17539087706035;0.314213402778508;5.49291578190578;0.674976939301981
FR;2022-05-27;49;1;;0.54696407150333;0.139650401234893;3.01412115998643;0.418951203704678
FR;2022-05-27;49;2;;0.628426805557017;0.174563001543616;2.47879462191934;0.256025735597303
FR;2022-05-28;49;0;0.0232750668724821;1.12884074331538;0.279300802469785;5.24852757974472;0.570239138375812
FR;2022-05-28;49;1;;0.535326538067089;0.139650401234893;2.94429595936899;0.349126003087232
FR;2022-05-28;49;2;;0.593514205248294;0.139650401234893;2.30423162037573;0.22111313528858
FR;2022-05-29;49;0;0.0116375334362411;1.21030347736907;0.290938335906026;5.31835278036216;0.581876671812053
FR;2022-05-29;49;1;;0.535326538067089;0.174563001543616;2.93265842593275;0.360763536523473
FR;2022-05-29;49;2;;0.674976939301981;0.116375334362411;2.38569435442942;0.22111313528858
FR;2022-05-30;49;0;0.0232750668724821;1.18702841049659;0.279300802469785;5.5278283822145;0.605151738684535
FR;2022-05-30;49;1;;0.500413937758365;0.151287934671134;3.00248362655019;0.360763536523473
FR;2022-05-30;49;2;;0.686614472738222;0.128012867798652;2.52534475566431;0.244388202161062
FR;2022-05-31;49;0;0.0232750668724821;1.05901554269794;0.256025735597303;5.41145304785209;0.581876671812053
FR;2022-05-31;49;1;;0.465501337449642;0.151287934671134;2.93265842593275;0.360763536523473
FR;2022-05-31;49;2;;0.593514205248294;0.104737800926169;2.47879462191934;0.22111313528858
FR;2022-06-01;49;0;0.0465501337449642;1.17539087706035;0.209475601852339;5.41145304785209;0.581876671812053
FR;2022-06-01;49;1;;0.465501337449642;0.0931002674899284;2.93265842593275;0.337488469650991
FR;2022-06-01;49;2;;0.709889539610704;0.116375334362411;2.47879462191934;0.244388202161062
FR;2022-06-02;49;0;0.0349126003087232;1.32667881173148;0.267663269033544;5.3299903137984;0.570239138375812
FR;2022-06-02;49;1;;0.581876671812053;0.128012867798652;2.89774582562402;0.314213402778508
FR;2022-06-02;49;2;;0.744802139919428;0.139650401234893;2.43224448817438;0.256025735597303
FR;2022-06-03;49;0;0.0349126003087232;1.44305414609389;0.290938335906026;5.31835278036216;0.570239138375812
FR;2022-06-03;49;1;;0.628426805557017;0.151287934671134;2.9210208924965;0.32585093621475
FR;2022-06-03;49;2;;0.814627340536874;0.139650401234893;2.39733188786566;0.244388202161062
FR;2022-06-04;49;0;0.0349126003087232;1.5594294804563;0.314213402778508;5.23689004630847;0.54696407150333
FR;2022-06-04;49;1;;0.686614472738222;0.151287934671134;2.90938335906026;0.32585093621475
FR;2022-06-04;49;2;;0.872815007718079;0.162925468107375;2.32750668724821;0.22111313528858
FR;2022-06-05;49;0;0.0349126003087232;1.59434208076502;0.279300802469785;5.28344018005344;0.54696407150333
FR;2022-06-05;49;1;;0.721527073046945;0.128012867798652;2.89774582562402;0.337488469650991
FR;2022-06-05;49;2;;0.872815007718079;0.151287934671134;2.38569435442942;0.209475601852339
FR;2022-06-06;49;0;0.0349126003087232;1.48960427983886;0.290938335906026;5.35326538067089;0.581876671812053
FR;2022-06-06;49;1;;0.721527073046945;0.151287934671134;2.94429595936899;0.372401069959714
FR;2022-06-06;49;2;;0.76807720679191;0.139650401234893;2.4089694213019;0.209475601852339
FR;2022-06-07;49;0;0.0349126003087232;1.61761714763751;0.267663269033544;5.48127824846954;0.570239138375812
FR;2022-06-07;49;1;;0.756439673355669;0.139650401234893;2.94429595936899;0.360763536523473
FR;2022-06-07;49;2;;0.861177474281838;0.128012867798652;2.53698228910055;0.209475601852339
FR;2022-06-08;49;0;0.0116375334362411;1.64089221450999;0.267663269033544;5.53946591565074;0.54696407150333
